timestamp,elapsed_seconds,cpu_percent,cpu_cores_active,cpu_cores_total,mem_used_gb,mem_total_gb,mem_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_percent,gpu_temp,disk_read_total,disk_write_total
2026-02-04 15:02:38,64.74483180046082,3.6,1,28,8.287067413330078,15.428844451904297,53.7,3630.0,8192.0,39.0,43.0,524693504,7655424
2026-02-04 15:02:40,66.8855197429657,3.6,2,28,8.288948059082031,15.428844451904297,53.7,3629.0,8192.0,38.0,43.0,524693504,7753728
2026-02-04 15:02:42,69.01856017112732,3.9,3,28,8.285911560058594,15.428844451904297,53.7,3626.0,8192.0,49.0,43.0,524693504,7798784
2026-02-04 15:02:45,71.15255951881409,3.6,1,28,8.293464660644531,15.428844451904297,53.8,3608.0,8192.0,40.0,43.0,524693504,7901184
2026-02-04 15:02:47,73.28150033950806,3.6,3,28,8.292583465576172,15.428844451904297,53.7,3608.0,8192.0,39.0,44.0,524693504,7991296
2026-02-04 15:02:49,75.42188501358032,3.9,1,28,8.296226501464844,15.428844451904297,53.8,3608.0,8192.0,38.0,44.0,524693504,8036352
2026-02-04 15:02:51,77.55300784111023,3.6,1,28,8.300090789794922,15.428844451904297,53.8,3608.0,8192.0,42.0,45.0,524693504,8249344
2026-02-04 15:02:53,79.69710779190063,3.6,1,28,8.30112075805664,15.428844451904297,53.8,3608.0,8192.0,34.0,44.0,524693504,8486912
2026-02-04 15:02:55,81.83337736129761,3.6,2,28,8.301532745361328,15.428844451904297,53.8,3608.0,8192.0,37.0,44.0,524693504,8605696
2026-02-04 15:02:57,83.96303796768188,3.6,1,28,8.298107147216797,15.428844451904297,53.8,3608.0,8192.0,38.0,44.0,524693504,8654848
2026-02-04 15:03:00,86.0961446762085,3.6,2,28,8.304641723632812,15.428844451904297,53.8,3602.0,8192.0,40.0,44.0,524693504,8761344
2026-02-04 15:03:02,88.22963285446167,3.6,1,28,8.305675506591797,15.428844451904297,53.8,3602.0,8192.0,36.0,45.0,524693504,8867840
2026-02-04 15:03:04,90.38060069084167,3.6,2,28,8.308162689208984,15.428844451904297,53.8,3602.0,8192.0,33.0,44.0,524693504,8921088
2026-02-04 15:03:06,92.51195573806763,3.9,1,28,8.30771255493164,15.428844451904297,53.8,3602.0,8192.0,33.0,43.0,524693504,9027584
2026-02-04 15:03:08,94.64316511154175,4.3,1,28,8.311370849609375,15.428844451904297,53.9,3602.0,8192.0,33.0,44.0,524693504,9236480
2026-02-04 15:03:10,96.77714371681213,3.6,1,28,8.31219482421875,15.428844451904297,53.9,3602.0,8192.0,36.0,43.0,524693504,9347072
2026-02-04 15:03:12,98.90989065170288,3.6,1,28,8.313480377197266,15.428844451904297,53.9,3602.0,8192.0,36.0,43.0,524693504,9412608
2026-02-04 15:03:14,101.03992414474487,3.6,1,28,8.31756591796875,15.428844451904297,53.9,3602.0,8192.0,36.0,43.0,524693504,9527296
2026-02-04 15:03:17,103.16588711738586,3.9,1,28,8.317146301269531,15.428844451904297,53.9,3602.0,8192.0,35.0,43.0,524693504,9633792
2026-02-04 15:03:19,105.2975070476532,3.6,1,28,8.32119369506836,15.428844451904297,53.9,3602.0,8192.0,35.0,43.0,524693504,9687040
2026-02-04 15:03:21,107.43167495727539,3.6,1,28,8.325309753417969,15.428844451904297,54.0,3602.0,8192.0,40.0,42.0,524693504,9809920
2026-02-04 15:03:23,109.56189918518066,3.6,1,28,8.326286315917969,15.428844451904297,54.0,3602.0,8192.0,43.0,43.0,524693504,9924608
2026-02-04 15:03:25,111.71664357185364,4.6,1,28,8.325664520263672,15.428844451904297,54.0,3602.0,8192.0,33.0,44.0,524693504,10096640
2026-02-04 15:03:27,113.84927582740784,4.6,1,28,8.322380065917969,15.428844451904297,53.9,3602.0,8192.0,41.0,43.0,524693504,10203136
2026-02-04 15:03:29,115.98095893859863,3.6,1,28,8.326763153076172,15.428844451904297,54.0,3602.0,8192.0,40.0,42.0,524693504,10342400
2026-02-04 15:03:32,118.11320328712463,3.6,2,28,8.32571792602539,15.428844451904297,54.0,3602.0,8192.0,36.0,42.0,524693504,10452992
2026-02-04 15:03:34,120.2449734210968,3.6,2,28,8.331596374511719,15.428844451904297,54.0,3602.0,8192.0,42.0,42.0,524693504,10498048
2026-02-04 15:03:36,122.37689590454102,3.6,1,28,8.334117889404297,15.428844451904297,54.0,3602.0,8192.0,43.0,42.0,524693504,10727424
2026-02-04 15:03:38,124.50917387008667,3.9,1,28,8.335014343261719,15.428844451904297,54.0,3602.0,8192.0,34.0,43.0,524693504,10850304
2026-02-04 15:03:40,126.6406466960907,3.6,2,28,8.33731460571289,15.428844451904297,54.0,3602.0,8192.0,37.0,42.0,524693504,11005952
2026-02-04 15:03:42,128.77441120147705,3.6,1,28,8.339099884033203,15.428844451904297,54.0,3602.0,8192.0,37.0,42.0,524693504,11104256
2026-02-04 15:03:44,130.9138720035553,3.2,1,28,8.341743469238281,15.428844451904297,54.1,3602.0,8192.0,43.0,43.0,524693504,11214848
2026-02-04 15:03:46,133.0438551902771,3.6,1,28,8.340652465820312,15.428844451904297,54.1,3602.0,8192.0,37.0,44.0,524693504,11329536
2026-02-04 15:03:49,135.17640042304993,3.6,1,28,8.348045349121094,15.428844451904297,54.1,3602.0,8192.0,40.0,45.0,524693504,11382784
2026-02-04 15:03:51,137.3108959197998,3.6,1,28,8.349170684814453,15.428844451904297,54.1,3602.0,8192.0,35.0,46.0,524709888,11517952
2026-02-04 15:03:53,139.45578026771545,3.9,1,28,8.351734161376953,15.428844451904297,54.1,3602.0,8192.0,41.0,44.0,524709888,11624448
2026-02-04 15:03:55,141.5965588092804,3.6,1,28,8.353797912597656,15.428844451904297,54.1,3602.0,8192.0,37.0,45.0,524709888,11677696
2026-02-04 15:03:57,143.74997425079346,3.2,2,28,8.357372283935547,15.428844451904297,54.2,3602.0,8192.0,38.0,44.0,524709888,11878400
2026-02-04 15:03:59,145.88120317459106,3.9,1,28,8.359245300292969,15.428844451904297,54.2,3602.0,8192.0,41.0,44.0,524709888,12005376
2026-02-04 15:04:01,148.00986576080322,3.2,1,28,8.359241485595703,15.428844451904297,54.2,3602.0,8192.0,38.0,46.0,524709888,12578816
2026-02-04 15:04:04,150.14134764671326,3.6,1,28,8.3616943359375,15.428844451904297,54.2,3602.0,8192.0,40.0,46.0,524775424,12636160
2026-02-04 15:04:06,152.27360248565674,3.6,1,28,8.363826751708984,15.428844451904297,54.2,3602.0,8192.0,38.0,46.0,524775424,12738560
2026-02-04 15:04:08,154.40713047981262,3.9,1,28,8.367427825927734,15.428844451904297,54.2,3670.0,8192.0,41.0,46.0,524775424,12840960
2026-02-04 15:04:10,156.54027915000916,3.6,1,28,8.367012023925781,15.428844451904297,54.2,3403.0,8192.0,39.0,45.0,524775424,12894208
2026-02-04 15:04:12,158.67317080497742,3.9,1,28,8.368583679199219,15.428844451904297,54.2,3403.0,8192.0,34.0,45.0,524775424,13103104
2026-02-04 15:04:14,160.80377340316772,3.6,1,28,8.367298126220703,15.428844451904297,54.2,3407.0,8192.0,37.0,45.0,524775424,13209600
2026-02-04 15:04:16,162.93107795715332,4.2,3,28,8.3668212890625,15.428844451904297,54.2,3387.0,8192.0,37.0,45.0,524775424,13307904
2026-02-04 15:04:18,165.05932450294495,3.2,1,28,8.36789321899414,15.428844451904297,54.2,3387.0,8192.0,44.0,44.0,524775424,13352960
2026-02-04 15:04:21,167.19152355194092,3.6,1,28,8.37198257446289,15.428844451904297,54.3,3380.0,8192.0,36.0,44.0,524775424,13598720
2026-02-04 15:04:23,169.32194757461548,3.6,1,28,8.37225341796875,15.428844451904297,54.3,3380.0,8192.0,33.0,45.0,524775424,13737984
2026-02-04 15:04:25,171.45424556732178,3.6,1,28,8.374500274658203,15.428844451904297,54.3,3380.0,8192.0,35.0,45.0,524775424,13795328
2026-02-04 15:04:27,173.58551168441772,3.6,2,28,8.378608703613281,15.428844451904297,54.3,3380.0,8192.0,39.0,46.0,524775424,13901824
2026-02-04 15:04:29,175.71632957458496,4.2,1,28,8.384029388427734,15.428844451904297,54.3,3372.0,8192.0,36.0,45.0,524775424,14127104
2026-02-04 15:04:31,177.84753704071045,3.9,1,28,8.385234832763672,15.428844451904297,54.3,3372.0,8192.0,41.0,46.0,524775424,14241792
2026-02-04 15:04:33,179.98108458518982,3.6,1,28,8.389686584472656,15.428844451904297,54.4,3372.0,8192.0,42.0,46.0,524775424,14295040
2026-02-04 15:04:36,182.11267948150635,3.6,1,28,8.394451141357422,15.428844451904297,54.4,3372.0,8192.0,42.0,47.0,524775424,14405632
2026-02-04 15:04:38,184.2433478832245,3.6,1,28,8.393497467041016,15.428844451904297,54.4,3372.0,8192.0,41.0,47.0,524775424,14544896
2026-02-04 15:04:40,186.3755111694336,3.6,1,28,8.397567749023438,15.428844451904297,54.4,3372.0,8192.0,36.0,47.0,524775424,14598144
2026-02-04 15:04:42,188.50574231147766,3.6,1,28,8.399063110351562,15.428844451904297,54.4,3372.0,8192.0,42.0,45.0,524775424,14704640
2026-02-04 15:04:44,190.63820934295654,6.3,1,28,8.40243148803711,15.428844451904297,54.5,3372.0,8192.0,37.0,47.0,524775424,14917632
2026-02-04 15:04:46,192.76865077018738,3.6,1,28,8.401496887207031,15.428844451904297,54.5,3372.0,8192.0,40.0,47.0,524775424,14979072
2026-02-04 15:04:48,194.89912915229797,3.2,1,28,8.404441833496094,15.428844451904297,54.5,3372.0,8192.0,38.0,47.0,524775424,15069184
2026-02-04 15:04:50,197.02901530265808,3.6,1,28,8.404296875,15.428844451904297,54.5,3372.0,8192.0,42.0,47.0,524775424,15179776
2026-02-04 15:04:53,199.16278839111328,4.3,1,28,8.406028747558594,15.428844451904297,54.5,3372.0,8192.0,38.0,46.0,524775424,15433728
2026-02-04 15:04:55,201.30411529541016,3.9,1,28,8.4100341796875,15.428844451904297,54.5,3372.0,8192.0,32.0,47.0,524775424,15503360
2026-02-04 15:04:57,203.436603307724,3.6,2,28,8.407890319824219,15.428844451904297,54.5,3372.0,8192.0,41.0,47.0,524775424,15622144
2026-02-04 15:04:59,205.56943488121033,3.6,2,28,8.414501190185547,15.428844451904297,54.5,3372.0,8192.0,36.0,46.0,524775424,15728640
2026-02-04 15:05:01,207.69959807395935,3.6,1,28,8.416435241699219,15.428844451904297,54.6,3372.0,8192.0,39.0,47.0,524775424,15904768
2026-02-04 15:05:03,209.84712862968445,3.6,1,28,8.413562774658203,15.428844451904297,54.5,3372.0,8192.0,38.0,47.0,524775424,15990784
2026-02-04 15:05:05,211.97743773460388,3.9,1,28,8.418563842773438,15.428844451904297,54.6,3372.0,8192.0,38.0,47.0,524775424,16101376
2026-02-04 15:05:08,214.1087863445282,3.9,1,28,8.415775299072266,15.428844451904297,54.5,3372.0,8192.0,33.0,47.0,524775424,16220160
2026-02-04 15:05:10,216.23939561843872,3.6,1,28,8.420604705810547,15.428844451904297,54.6,3372.0,8192.0,41.0,47.0,524775424,16265216
2026-02-04 15:05:12,218.3694076538086,3.6,1,28,8.421802520751953,15.428844451904297,54.6,3372.0,8192.0,35.0,47.0,524775424,16379904
2026-02-04 15:05:14,220.4992973804474,3.6,1,28,8.42184066772461,15.428844451904297,54.6,3372.0,8192.0,33.0,46.0,524775424,16482304
2026-02-04 15:05:16,222.6289336681366,3.6,1,28,8.424633026123047,15.428844451904297,54.6,3372.0,8192.0,38.0,46.0,524775424,16642048
2026-02-04 15:05:18,224.76041889190674,3.6,1,28,8.427001953125,15.428844451904297,54.6,3372.0,8192.0,40.0,47.0,524775424,16740352
2026-02-04 15:05:20,226.90282273292542,3.6,1,28,8.432552337646484,15.428844451904297,54.7,3372.0,8192.0,40.0,46.0,524775424,16838656
2026-02-04 15:05:22,229.03254628181458,3.6,1,28,8.43484115600586,15.428844451904297,54.7,3372.0,8192.0,35.0,47.0,524775424,16969728
2026-02-04 15:05:25,231.16312456130981,3.6,1,28,8.431766510009766,15.428844451904297,54.6,3372.0,8192.0,37.0,48.0,524775424,17022976
2026-02-04 15:05:27,233.2944028377533,3.9,1,28,8.43603515625,15.428844451904297,54.7,3372.0,8192.0,41.0,46.0,524775424,17125376
2026-02-04 15:05:29,235.42711973190308,3.6,1,28,8.438045501708984,15.428844451904297,54.7,3372.0,8192.0,36.0,46.0,524775424,17235968
2026-02-04 15:05:31,237.5613980293274,3.2,1,28,8.442447662353516,15.428844451904297,54.7,3372.0,8192.0,36.0,46.0,524775424,17285120
2026-02-04 15:05:33,239.69540882110596,3.6,1,28,8.442798614501953,15.428844451904297,54.7,3372.0,8192.0,41.0,46.0,524775424,17498112
2026-02-04 15:05:35,241.83441948890686,3.6,1,28,8.449142456054688,15.428844451904297,54.8,3380.0,8192.0,36.0,45.0,524775424,17600512
2026-02-04 15:05:37,243.96657156944275,3.6,1,28,8.44772720336914,15.428844451904297,54.8,3380.0,8192.0,35.0,46.0,524775424,17813504
2026-02-04 15:05:40,246.10969471931458,3.2,1,28,8.451072692871094,15.428844451904297,54.8,3372.0,8192.0,30.0,47.0,524775424,17866752
2026-02-04 15:05:42,248.2419514656067,3.6,1,28,8.449520111083984,15.428844451904297,54.8,3372.0,8192.0,37.0,47.0,524775424,17969152
2026-02-04 15:05:44,250.3723180294037,4.3,1,28,8.45321273803711,15.428844451904297,54.8,3372.0,8192.0,36.0,47.0,524775424,18067456
2026-02-04 15:05:46,252.5014295578003,3.6,1,28,8.455402374267578,15.428844451904297,54.8,3372.0,8192.0,35.0,46.0,524775424,18132992
2026-02-04 15:05:48,254.63352704048157,3.6,1,28,8.455902099609375,15.428844451904297,54.8,3372.0,8192.0,37.0,46.0,524775424,18345984
2026-02-04 15:05:50,256.7641496658325,3.6,1,28,8.460433959960938,15.428844451904297,54.8,3372.0,8192.0,39.0,46.0,524775424,18452480
2026-02-04 15:05:52,258.8969910144806,3.6,1,28,8.4591064453125,15.428844451904297,54.8,3372.0,8192.0,34.0,46.0,524775424,18538496
2026-02-04 15:05:54,261.0272419452667,4.2,1,28,8.462139129638672,15.428844451904297,54.8,3372.0,8192.0,39.0,47.0,524775424,18657280
2026-02-04 15:05:57,263.1619849205017,3.6,1,28,8.459121704101562,15.428844451904297,54.8,3372.0,8192.0,36.0,46.0,524775424,18759680
2026-02-04 15:05:59,265.2951064109802,3.9,1,28,8.464530944824219,15.428844451904297,54.9,3372.0,8192.0,38.0,47.0,524775424,18866176
2026-02-04 15:06:01,267.4302794933319,3.6,1,28,8.46774673461914,15.428844451904297,54.9,3372.0,8192.0,34.0,46.0,524775424,18919424
2026-02-04 15:06:03,269.5607738494873,3.6,1,28,8.47146224975586,15.428844451904297,54.9,3372.0,8192.0,35.0,46.0,524775424,19038208
2026-02-04 15:06:05,271.6924030780792,3.6,1,28,8.474685668945312,15.428844451904297,54.9,3628.0,8192.0,33.0,48.0,524775424,19259392
2026-02-04 15:06:07,273.8377995491028,3.9,1,28,8.474300384521484,15.428844451904297,54.9,3621.0,8192.0,39.0,48.0,524775424,19320832
2026-02-04 15:06:09,275.9706792831421,3.6,1,28,8.474857330322266,15.428844451904297,54.9,3384.0,8192.0,42.0,47.0,524775424,19406848
2026-02-04 15:06:12,278.1013889312744,3.6,1,28,8.47564697265625,15.428844451904297,54.9,3384.0,8192.0,40.0,47.0,524775424,19513344
2026-02-04 15:06:14,280.2327198982239,3.6,1,28,8.479244232177734,15.428844451904297,55.0,3576.0,8192.0,39.0,48.0,524775424,19611648
2026-02-04 15:06:16,282.3649935722351,3.6,1,28,8.482540130615234,15.428844451904297,55.0,3384.0,8192.0,36.0,46.0,524775424,19656704
2026-02-04 15:06:18,284.4958064556122,3.6,1,28,8.480377197265625,15.428844451904297,55.0,3556.0,8192.0,32.0,48.0,524775424,19755008
2026-02-04 15:06:20,286.6276500225067,4.9,1,28,8.480339050292969,15.428844451904297,55.0,3360.0,8192.0,31.0,47.0,524775424,19972096
2026-02-04 15:06:22,288.7590866088867,3.6,1,28,8.485923767089844,15.428844451904297,55.0,3585.0,8192.0,42.0,47.0,524775424,20152320
2026-02-04 15:06:24,290.89564967155457,3.6,1,28,8.487724304199219,15.428844451904297,55.0,3356.0,8192.0,31.0,47.0,524775424,20279296
2026-02-04 15:06:26,293.0257360935211,3.6,1,28,8.487480163574219,15.428844451904297,55.0,3356.0,8192.0,40.0,47.0,524775424,20389888
2026-02-04 15:06:29,295.17028069496155,3.6,1,28,8.487987518310547,15.428844451904297,55.0,3547.0,8192.0,43.0,48.0,524775424,20500480
2026-02-04 15:06:31,297.30153942108154,3.6,1,28,8.488895416259766,15.428844451904297,55.0,3356.0,8192.0,39.0,48.0,524775424,20545536
2026-02-04 15:06:33,299.43502163887024,3.6,1,28,8.490547180175781,15.428844451904297,55.0,3548.0,8192.0,36.0,47.0,524775424,20647936
2026-02-04 15:06:35,301.5670530796051,3.6,1,28,8.492626190185547,15.428844451904297,55.0,3356.0,8192.0,35.0,48.0,524775424,20746240
2026-02-04 15:06:37,303.6997318267822,3.6,1,28,8.49441146850586,15.428844451904297,55.1,3547.0,8192.0,39.0,48.0,524775424,20926464
2026-02-04 15:06:39,305.83073019981384,3.6,1,28,8.497154235839844,15.428844451904297,55.1,3356.0,8192.0,38.0,48.0,524775424,21020672
2026-02-04 15:06:41,307.96056628227234,3.6,2,28,8.500133514404297,15.428844451904297,55.1,3356.0,8192.0,41.0,48.0,524775424,21110784
2026-02-04 15:06:44,310.0929026603699,3.9,1,28,8.503726959228516,15.428844451904297,55.1,3548.0,8192.0,38.0,48.0,524775424,21209088
2026-02-04 15:06:46,312.22446727752686,3.6,2,28,8.507438659667969,15.428844451904297,55.1,3356.0,8192.0,43.0,49.0,524775424,21262336
2026-02-04 15:06:48,314.35567331314087,3.6,1,28,8.5091552734375,15.428844451904297,55.2,3343.0,8192.0,39.0,48.0,524775424,21360640
2026-02-04 15:06:50,316.48879051208496,3.6,2,28,8.510356903076172,15.428844451904297,55.2,3317.0,8192.0,44.0,48.0,524775424,21626880
2026-02-04 15:06:52,318.6227421760559,4.3,2,28,8.510368347167969,15.428844451904297,55.2,3579.0,8192.0,37.0,49.0,524775424,21778432
2026-02-04 15:06:54,320.75657892227173,3.6,1,28,8.513145446777344,15.428844451904297,55.2,3359.0,8192.0,42.0,48.0,524775424,21901312
2026-02-04 15:06:56,322.8903932571411,3.9,1,28,8.511676788330078,15.428844451904297,55.2,3355.0,8192.0,40.0,49.0,524775424,22077440
2026-02-04 15:06:58,325.02672004699707,3.6,1,28,8.513996124267578,15.428844451904297,55.2,3544.0,8192.0,32.0,48.0,524775424,22183936
2026-02-04 15:07:01,327.158002614975,3.9,1,28,8.516250610351562,15.428844451904297,55.2,3353.0,8192.0,38.0,48.0,524775424,22237184
2026-02-04 15:07:03,329.2893261909485,3.6,3,28,8.522224426269531,15.428844451904297,55.2,3560.0,8192.0,38.0,49.0,524775424,22331392
2026-02-04 15:07:05,331.4196500778198,3.6,1,28,8.525115966796875,15.428844451904297,55.3,3368.0,8192.0,38.0,49.0,524775424,22437888
2026-02-04 15:07:07,333.55176067352295,3.6,2,28,8.52486801147461,15.428844451904297,55.3,3571.0,8192.0,39.0,49.0,524775424,22597632
2026-02-04 15:07:09,335.69096279144287,3.9,1,28,8.52914047241211,15.428844451904297,55.3,3356.0,8192.0,35.0,49.0,524775424,22831104
2026-02-04 15:07:11,337.8210725784302,3.9,1,28,8.53072738647461,15.428844451904297,55.3,3356.0,8192.0,35.0,48.0,524775424,22941696
2026-02-04 15:07:13,339.95091700553894,3.6,1,28,8.53192138671875,15.428844451904297,55.3,3548.0,8192.0,41.0,49.0,524775424,22999040
2026-02-04 15:07:16,342.082138299942,3.9,1,28,8.534969329833984,15.428844451904297,55.3,3356.0,8192.0,34.0,48.0,524775424,23097344
2026-02-04 15:07:18,344.212929725647,3.6,2,28,8.53741455078125,15.428844451904297,55.3,3488.0,8192.0,45.0,49.0,524775424,23203840
2026-02-04 15:07:20,346.3466956615448,3.6,1,28,8.542423248291016,15.428844451904297,55.4,3317.0,8192.0,36.0,49.0,524775424,23306240
2026-02-04 15:07:22,348.48232674598694,3.6,2,28,8.541728973388672,15.428844451904297,55.4,3553.0,8192.0,41.0,49.0,524775424,23371776
2026-02-04 15:07:24,350.61477184295654,3.9,1,28,8.547405242919922,15.428844451904297,55.4,3351.0,8192.0,31.0,49.0,524775424,23580672
2026-02-04 15:07:26,352.7471685409546,3.6,1,28,8.546688079833984,15.428844451904297,55.4,3351.0,8192.0,42.0,49.0,524775424,23691264
2026-02-04 15:07:28,354.9071891307831,3.6,1,28,8.549018859863281,15.428844451904297,55.4,3544.0,8192.0,33.0,49.0,524775424,23760896
2026-02-04 15:07:30,357.0388386249542,3.6,1,28,8.552909851074219,15.428844451904297,55.4,3353.0,8192.0,38.0,49.0,524775424,23875584
2026-02-04 15:07:33,359.1706614494324,3.9,1,28,8.555614471435547,15.428844451904297,55.5,3545.0,8192.0,31.0,48.0,524775424,23982080
2026-02-04 15:07:35,361.3111424446106,3.6,1,28,8.557674407958984,15.428844451904297,55.5,3353.0,8192.0,39.0,48.0,524775424,24088576
2026-02-04 15:07:37,363.44554805755615,3.6,1,28,8.559005737304688,15.428844451904297,55.5,3532.0,8192.0,42.0,49.0,524775424,24154112
2026-02-04 15:07:39,365.57791113853455,3.6,1,28,8.561016082763672,15.428844451904297,55.5,3317.0,8192.0,35.0,48.0,524775424,24268800
2026-02-04 15:07:41,367.7117512226105,3.6,1,28,8.562942504882812,15.428844451904297,55.5,3317.0,8192.0,39.0,49.0,524775424,24481792
2026-02-04 15:07:43,369.8432297706604,3.6,1,28,8.565731048583984,15.428844451904297,55.5,3543.0,8192.0,30.0,48.0,524775424,24539136
2026-02-04 15:07:45,371.98667073249817,4.3,1,28,8.569473266601562,15.428844451904297,55.5,3351.0,8192.0,37.0,47.0,524775424,24637440
2026-02-04 15:07:48,374.1189284324646,3.6,1,28,8.570720672607422,15.428844451904297,55.5,3488.0,8192.0,37.0,48.0,524775424,24735744
2026-02-04 15:07:50,376.2496075630188,3.6,1,28,8.572689056396484,15.428844451904297,55.6,3317.0,8192.0,36.0,49.0,524775424,24838144
2026-02-04 15:07:52,378.38229060173035,3.6,1,28,8.57358169555664,15.428844451904297,55.6,3577.0,8192.0,45.0,48.0,524775424,24891392
2026-02-04 15:07:54,380.5139126777649,3.6,2,28,8.57644271850586,15.428844451904297,55.6,3351.0,8192.0,39.0,49.0,524775424,25137152
2026-02-04 15:07:56,382.64742279052734,3.6,1,28,8.575126647949219,15.428844451904297,55.6,3351.0,8192.0,33.0,48.0,524775424,25346048
2026-02-04 15:07:58,384.7781391143799,3.6,1,28,8.579227447509766,15.428844451904297,55.6,3544.0,8192.0,34.0,48.0,524775424,25403392
2026-02-04 15:08:00,386.91023111343384,4.6,1,28,8.58267593383789,15.428844451904297,55.6,3353.0,8192.0,34.0,48.0,524775424,25501696
2026-02-04 15:08:02,389.050012588501,3.6,1,28,8.579978942871094,15.428844451904297,55.6,3572.0,8192.0,39.0,49.0,524775424,25600000
