timestamp,elapsed_seconds,cpu_percent,cpu_cores_active,cpu_cores_total,mem_used_gb,mem_total_gb,mem_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_percent,gpu_temp,disk_read_total,disk_write_total
2026-02-04 14:54:55,0.2501838207244873,0.0,0,28,3.609691619873047,15.428844451904297,23.4,1900.0,8192.0,5.0,36.0,172032,0
2026-02-04 14:54:57,2.41986083984375,0.4,0,28,3.6092681884765625,15.428844451904297,23.4,1914.0,8192.0,1.0,37.0,172032,65536
2026-02-04 14:54:59,4.59418249130249,0.4,0,28,3.6121482849121094,15.428844451904297,23.4,1693.0,8192.0,5.0,36.0,172032,176128
2026-02-04 14:55:01,6.758233308792114,0.4,0,28,3.610401153564453,15.428844451904297,23.4,2135.0,8192.0,7.000000000000001,38.0,172032,274432
2026-02-04 14:55:04,8.934516906738281,0.0,0,28,3.6101150512695312,15.428844451904297,23.4,1815.0,8192.0,6.0,37.0,172032,397312
2026-02-04 14:55:06,11.098079681396484,0.4,0,28,3.608745574951172,15.428844451904297,23.4,1851.0,8192.0,2.0,36.0,172032,450560
2026-02-04 14:55:08,13.271835088729858,0.0,0,28,3.610973358154297,15.428844451904297,23.4,1851.0,8192.0,10.0,36.0,172032,561152
2026-02-04 14:55:10,15.478940486907959,1.1,0,28,3.6123123168945312,15.428844451904297,23.4,1851.0,8192.0,2.0,36.0,172032,782336
2026-02-04 14:55:12,17.640812158584595,0.4,0,28,3.6147384643554688,15.428844451904297,23.4,1887.0,8192.0,11.0,38.0,172032,851968
2026-02-04 14:55:15,19.792770862579346,0.4,0,28,3.6127090454101562,15.428844451904297,23.4,1815.0,8192.0,14.000000000000002,37.0,172032,950272
2026-02-04 14:55:17,21.938838720321655,3.9,4,28,3.8166122436523438,15.428844451904297,24.7,2183.0,8192.0,1.0,38.0,176128,3694592
2026-02-04 14:55:19,24.071982383728027,3.9,2,28,5.6753082275390625,15.428844451904297,36.8,2114.0,8192.0,2.0,38.0,176128,3899392
2026-02-04 14:55:21,26.20489478111267,3.9,1,28,6.239307403564453,15.428844451904297,40.4,1901.0,8192.0,0.0,38.0,176128,4067328
2026-02-04 14:55:23,28.338515520095825,3.6,1,28,6.766384124755859,15.428844451904297,43.9,1901.0,8192.0,0.0,38.0,176128,4173824
2026-02-04 14:55:25,30.47191333770752,3.6,1,28,7.073215484619141,15.428844451904297,45.8,3434.0,8192.0,31.0,38.0,176128,4329472
2026-02-04 14:55:27,32.6104896068573,4.6,1,28,7.079967498779297,15.428844451904297,45.9,3415.0,8192.0,31.0,39.0,176128,4591616
2026-02-04 14:55:29,34.74534797668457,4.6,1,28,7.084598541259766,15.428844451904297,45.9,3415.0,8192.0,41.0,40.0,176128,4685824
2026-02-04 14:55:32,36.879239559173584,4.6,1,28,7.0840301513671875,15.428844451904297,45.9,3415.0,8192.0,31.0,41.0,176128,5046272
2026-02-04 14:55:34,39.01144599914551,3.6,1,28,7.085613250732422,15.428844451904297,45.9,3415.0,8192.0,32.0,40.0,176128,5181440
2026-02-04 14:55:36,41.14085674285889,3.6,1,28,7.083950042724609,15.428844451904297,45.9,3421.0,8192.0,36.0,40.0,176128,5804032
2026-02-04 14:55:38,43.27377200126648,3.6,1,28,7.088054656982422,15.428844451904297,45.9,3456.0,8192.0,39.0,41.0,176128,5935104
2026-02-04 14:55:40,45.40462255477905,3.9,1,28,7.090763092041016,15.428844451904297,46.0,3435.0,8192.0,33.0,42.0,176128,6045696
2026-02-04 14:55:42,47.536404848098755,3.6,1,28,7.097023010253906,15.428844451904297,46.0,3435.0,8192.0,36.0,42.0,176128,6201344
2026-02-04 14:55:44,49.67087364196777,4.3,1,28,7.101615905761719,15.428844451904297,46.0,3434.0,8192.0,36.0,41.0,176128,6328320
2026-02-04 14:55:47,51.80489802360535,3.6,1,28,7.10205078125,15.428844451904297,46.0,3415.0,8192.0,38.0,42.0,176128,6422528
2026-02-04 14:55:49,53.94370079040527,3.9,1,28,7.10382080078125,15.428844451904297,46.0,3415.0,8192.0,34.0,41.0,176128,6709248
2026-02-04 14:55:51,56.07226848602295,3.6,1,28,7.097114562988281,15.428844451904297,46.0,3415.0,8192.0,38.0,43.0,176128,6762496
2026-02-04 14:55:53,58.20615005493164,3.6,1,28,7.1049041748046875,15.428844451904297,46.0,3415.0,8192.0,39.0,42.0,176128,6889472
2026-02-04 14:55:55,60.34789180755615,3.9,1,28,7.1045989990234375,15.428844451904297,46.0,3415.0,8192.0,33.0,42.0,176128,7004160
2026-02-04 14:55:57,62.500476598739624,3.6,1,28,7.106742858886719,15.428844451904297,46.1,3415.0,8192.0,33.0,42.0,176128,7061504
2026-02-04 14:55:59,64.63161826133728,3.6,1,28,7.1104888916015625,15.428844451904297,46.1,3407.0,8192.0,37.0,42.0,176128,7266304
2026-02-04 14:56:01,66.76207780838013,3.6,2,28,7.114173889160156,15.428844451904297,46.1,3699.0,8192.0,44.0,44.0,176128,7397376
2026-02-04 14:56:04,68.8944480419159,4.3,1,28,7.115955352783203,15.428844451904297,46.1,3692.0,8192.0,51.0,43.0,176128,7512064
2026-02-04 14:56:06,71.03036975860596,4.6,2,28,7.119403839111328,15.428844451904297,46.1,3678.0,8192.0,42.0,44.0,176128,7561216
2026-02-04 14:56:08,73.16181516647339,3.9,1,28,7.120685577392578,15.428844451904297,46.2,3392.0,8192.0,35.0,44.0,323584,7749632
2026-02-04 14:56:10,75.29439735412598,4.6,1,28,7.1219940185546875,15.428844451904297,46.2,3392.0,8192.0,35.0,43.0,323584,7856128
2026-02-04 14:56:12,77.42507743835449,3.6,1,28,7.127037048339844,15.428844451904297,46.2,3577.0,8192.0,36.0,44.0,323584,7917568
2026-02-04 14:56:14,79.56022524833679,3.6,1,28,7.1277923583984375,15.428844451904297,46.2,3367.0,8192.0,38.0,44.0,323584,8003584
2026-02-04 14:56:16,81.69167947769165,3.6,1,28,7.13372802734375,15.428844451904297,46.2,3570.0,8192.0,42.0,45.0,323584,8110080
2026-02-04 14:56:19,83.82563209533691,3.6,1,28,7.135345458984375,15.428844451904297,46.2,3370.0,8192.0,36.0,44.0,327680,8200192
2026-02-04 14:56:21,85.97634863853455,3.2,1,28,7.137912750244141,15.428844451904297,46.3,3562.0,8192.0,52.0,45.0,327680,8310784
2026-02-04 14:56:23,88.11073040962219,3.6,1,28,7.140617370605469,15.428844451904297,46.3,3360.0,8192.0,38.0,45.0,327680,8425472
2026-02-04 14:56:25,90.24932646751404,3.9,2,28,7.143169403076172,15.428844451904297,46.3,3360.0,8192.0,36.0,44.0,327680,8531968
2026-02-04 14:56:27,92.38853001594543,4.3,1,28,7.1516571044921875,15.428844451904297,46.4,3552.0,8192.0,41.0,45.0,327680,8589312
2026-02-04 14:56:29,94.52256417274475,3.6,1,28,7.149829864501953,15.428844451904297,46.3,3360.0,8192.0,39.0,45.0,327680,8822784
2026-02-04 14:56:31,96.65242862701416,3.6,1,28,7.156734466552734,15.428844451904297,46.4,3552.0,8192.0,34.0,46.0,327680,8937472
2026-02-04 14:56:33,98.78486752510071,3.6,1,28,7.159908294677734,15.428844451904297,46.4,3360.0,8192.0,36.0,45.0,561152,9138176
2026-02-04 14:56:36,100.91603231430054,3.6,1,28,7.160224914550781,15.428844451904297,46.4,3562.0,8192.0,47.0,44.0,561152,9244672
2026-02-04 14:56:38,103.04781675338745,3.6,1,28,7.161201477050781,15.428844451904297,46.4,3360.0,8192.0,38.0,46.0,561152,9334784
2026-02-04 14:56:40,105.17915630340576,3.6,1,28,7.164287567138672,15.428844451904297,46.4,3360.0,8192.0,38.0,45.0,561152,9428992
2026-02-04 14:56:42,107.33267140388489,3.6,1,28,7.165088653564453,15.428844451904297,46.4,3552.0,8192.0,42.0,46.0,561152,9482240
2026-02-04 14:56:44,109.46656107902527,3.6,1,28,7.167808532714844,15.428844451904297,46.5,3360.0,8192.0,35.0,46.0,561152,9568256
2026-02-04 14:56:46,111.59545040130615,3.6,1,28,7.171779632568359,15.428844451904297,46.5,3569.0,8192.0,44.0,46.0,561152,9777152
2026-02-04 14:56:48,113.72804808616638,3.6,1,28,7.1728668212890625,15.428844451904297,46.5,3360.0,8192.0,39.0,46.0,565248,10014720
2026-02-04 14:56:51,115.85979080200195,3.9,1,28,7.177066802978516,15.428844451904297,46.5,3559.0,8192.0,47.0,46.0,565248,10104832
2026-02-04 14:56:53,117.99275016784668,3.9,1,28,7.1793670654296875,15.428844451904297,46.5,3321.0,8192.0,35.0,46.0,565248,10215424
2026-02-04 14:56:55,120.12495636940002,3.6,2,28,7.18243408203125,15.428844451904297,46.6,3321.0,8192.0,42.0,46.0,565248,10321920
2026-02-04 14:56:57,122.25704765319824,3.6,2,28,7.1863861083984375,15.428844451904297,46.6,3563.0,8192.0,45.0,47.0,565248,10375168
2026-02-04 14:56:59,124.39186787605286,4.9,1,28,7.187328338623047,15.428844451904297,46.6,3370.0,8192.0,39.0,46.0,565248,10473472
2026-02-04 14:57:01,126.52295517921448,3.6,1,28,7.188323974609375,15.428844451904297,46.6,3505.0,8192.0,36.0,47.0,565248,10678272
2026-02-04 14:57:03,128.65876650810242,3.6,1,28,7.191188812255859,15.428844451904297,46.6,3321.0,8192.0,39.0,46.0,565248,10743808
2026-02-04 14:57:06,130.79239511489868,3.6,1,28,7.189075469970703,15.428844451904297,46.6,3581.0,8192.0,32.0,46.0,565248,10846208
2026-02-04 14:57:08,132.92257738113403,3.9,2,28,7.1960296630859375,15.428844451904297,46.6,3355.0,8192.0,39.0,46.0,565248,10944512
2026-02-04 14:57:10,135.05691194534302,3.9,1,28,7.1945953369140625,15.428844451904297,46.6,3355.0,8192.0,41.0,46.0,565248,11079680
2026-02-04 14:57:12,137.1873972415924,3.6,1,28,7.200904846191406,15.428844451904297,46.7,3548.0,8192.0,35.0,47.0,565248,11132928
2026-02-04 14:57:14,139.31861996650696,4.3,1,28,7.200626373291016,15.428844451904297,46.7,3357.0,8192.0,34.0,47.0,565248,11231232
2026-02-04 14:57:16,141.451895236969,4.3,1,28,7.202838897705078,15.428844451904297,46.7,3585.0,8192.0,44.0,47.0,565248,11333632
2026-02-04 14:57:18,143.58359551429749,3.6,2,28,7.204837799072266,15.428844451904297,46.7,3579.0,8192.0,37.0,47.0,565248,11603968
2026-02-04 14:57:20,145.7159674167633,3.6,1,28,7.204254150390625,15.428844451904297,46.7,3584.0,8192.0,38.0,47.0,565248,11706368
2026-02-04 14:57:23,147.8491916656494,3.6,1,28,7.208545684814453,15.428844451904297,46.7,3374.0,8192.0,36.0,47.0,565248,11804672
2026-02-04 14:57:25,149.9886405467987,3.6,1,28,7.209972381591797,15.428844451904297,46.7,3366.0,8192.0,36.0,47.0,565248,11898880
2026-02-04 14:57:27,152.12071824073792,3.6,1,28,7.216968536376953,15.428844451904297,46.8,3551.0,8192.0,38.0,48.0,565248,11956224
2026-02-04 14:57:29,154.25816917419434,3.6,1,28,7.218112945556641,15.428844451904297,46.8,3360.0,8192.0,34.0,47.0,565248,12062720
2026-02-04 14:57:31,156.38742876052856,3.9,2,28,7.223865509033203,15.428844451904297,46.8,3581.0,8192.0,42.0,47.0,6995968,12173312
2026-02-04 14:57:33,158.52449202537537,3.6,1,28,7.225135803222656,15.428844451904297,46.8,3360.0,8192.0,31.0,47.0,9297920,12488704
2026-02-04 14:57:35,160.65653705596924,3.6,1,28,7.227024078369141,15.428844451904297,46.8,3360.0,8192.0,37.0,46.0,9297920,12591104
